dataset,layer,kernel,is_trend,n_series,n_points,mean,std,rms,abs_mean,max_abs,energy_sum,energy_mean,energy_ratio
us_births_dataset,seasonal_k161,161,0,1,7305,0.4370292982118412,69.23599550591136,69.23737479354683,59.177256721637576,164.09765625,35018811.76894665,4793.814068302074,5.0933178469431414e-05
us_births_dataset,seasonal_k201,201,0,1,7305,0.5318968974589322,64.31292337510307,64.31512285117246,57.02413573216119,129.4443359375,30216657.87487507,4136.435027361405,4.394867645553627e-05
us_births_dataset,seasonal_k301,301,0,1,7305,0.9016674420345654,69.00786502359337,69.01375543535148,60.731997962654006,149.9375,34792973.09901714,4762.898439290506,5.0604706979401635e-05
us_births_dataset,trend,-1,1,1,7305,9645.941872540212,652.6505382920575,9667.99603504043,9645.941872540212,10757.34765625,682799426271.6375,93470147.33355749,0.993098945406187
vehicle_trips_dataset_with_missing_values,seasonal_k005,5,0,329,35108,0.04825109707558089,45.74100321633586,45.7410286657965,19.618092729549712,496.6000061035156,73454421.72315036,2092.241703405217,0.05031524022528249
vehicle_trips_dataset_with_missing_values,seasonal_k013,13,0,329,35108,0.11187056423089248,22.890865540156646,22.891138901345045,9.960379343865686,262.5076599121094,18396740.864965204,524.0042402006724,0.01260150736019294
vehicle_trips_dataset_with_missing_values,seasonal_k025,25,0,329,35108,0.2056257008616604,9.092780878295518,9.095105608488087,3.8491759164581625,114.27081298828125,2904166.9732054924,82.72094602955146,0.0019893133113470904
vehicle_trips_dataset_with_missing_values,seasonal_k049,49,0,329,35108,0.29370194859272175,7.788942290213365,7.7944777140538015,3.213910088443914,99.537109375,2132947.318567015,60.753882834881374,0.001461038753065943
vehicle_trips_dataset_with_missing_values,seasonal_k097,97,0,329,35108,0.465097043082208,8.026427003651492,8.039890901276562,3.308972710372376,111.17278289794922,2269375.7029911163,64.63984570442966,0.0015544902672813546
vehicle_trips_dataset_with_missing_values,seasonal_k125,125,0,329,35108,0.30940317259068995,4.616498016196418,4.6268546829087525,1.9610461855180528,65.13241577148438,751584.4896861422,21.40778425675465,0.0005148247479325838
vehicle_trips_dataset_with_missing_values,seasonal_k161,161,0,329,35108,0.20830422642223653,3.419868231821653,3.426206265502462,1.3828113309863326,45.27870178222656,412128.9281342584,11.738889373768327,0.0002823024882153281
vehicle_trips_dataset_with_missing_values,seasonal_k201,201,0,329,35108,0.10857431857613342,2.518523458264856,2.5208627079800756,0.9536065397996545,29.154754638671875,223102.52060655077,6.35474879248464,0.00015282207191683265
vehicle_trips_dataset_with_missing_values,seasonal_k301,301,0,329,35108,0.047924608396236995,2.304120819447067,2.3046191699930283,0.7696046689125214,32.10797119140625,186468.05026249695,5.311269518699355,0.00012772797774733056
vehicle_trips_dataset_with_missing_values,trend,-1,1,329,35108,104.03638461156126,167.00275707522601,196.75743999597995,104.03638461156126,925.6295776367188,1359153213.722935,38713.49019377165,0.931000732797018
weather_dataset,seasonal_k005,5,0,3010,43032000,-7.0358942574546116e-06,4.000451770795518,4.000451770801705,1.855590109041662,566.239990234375,688667533.5918077,16.003614370510498,0.05782100823087347
weather_dataset,seasonal_k013,13,0,3010,43032000,-2.5952724602735098e-05,2.076673565296079,2.0766735654582478,1.1759138602749404,136.760009765625,185578645.5304612,4.312573097473071,0.015581312995439276
weather_dataset,seasonal_k025,25,0,3010,43032000,-9.652157550094697e-05,1.0548124467496611,1.0548124511658086,0.6290320141593734,78.75227355957031,47878664.34460842,1.1126293071344213,0.004019926176443994
weather_dataset,seasonal_k049,49,0,3010,43032000,-0.00013767617395575563,0.7629686730933002,0.7629686855149955,0.4769570322537528,46.48184585571289,25049840.127171088,0.5821212150764801,0.002103202113537902
weather_dataset,seasonal_k097,97,0,3010,43032000,-0.0003491444633585852,0.7183330228019718,0.7183331076524834,0.5026127965747178,24.433387756347656,22204617.581149586,0.5160024535496743,0.0018643152367395428
weather_dataset,seasonal_k125,125,0,3010,43032000,-0.0004039555601516258,0.6515611569350898,0.6515612821574708,0.4800654849093058,10.660057067871094,18268465.516828567,0.42453210440668726,0.0015338331538656091
weather_dataset,seasonal_k161,161,0,3010,43032000,-0.0003782989660120221,0.779375159106201,0.7793752509169918,0.5722598724039724,7.535261154174805,26138746.239918467,0.6074257817419239,0.002194627433066808
weather_dataset,seasonal_k201,201,0,3010,43032000,-0.00011401470261876458,0.8007689126033805,0.8007689207201742,0.5853642872478357,5.565759658813477,27593446.556488693,0.6412308643913528,0.002316765090027586
weather_dataset,seasonal_k301,301,0,3010,43032000,0.0006421288797772277,0.8545992499511341,0.8545994911925346,0.6257347986154358,5.1617431640625,31428003.37419227,0.7303402903465391,0.002638717164872469
weather_dataset,trend,-1,1,3010,43032000,12.622704369526428,9.618492978696587,15.869721887345635,12.683139491540473,37.966678619384766,10837526267.94199,251.8480727816971,0.9099262924051335
wind_4_seconds_dataset,seasonal_k005,5,0,1,7397147,3.0434190982429524e-10,0.3812803433313305,0.3812803433313305,0.1782260468667096,42.600006103515625,1075358.0275406423,0.14537470021085727,5.050356178460467e-05
wind_4_seconds_dataset,seasonal_k013,13,0,1,7397147,-8.59350256227187e-09,0.39013700893768405,0.39013700893768416,0.1980500223791893,39.564613342285156,1125896.7082520113,0.15220688574284266,5.287708141104608e-05
wind_4_seconds_dataset,seasonal_k025,25,0,1,7397147,3.8698827357174314e-08,0.4700172870595516,0.4700172870595532,0.20432144953706047,17.43187713623047,1634149.9769360514,0.22091625013482244,7.67468993691787e-05
wind_4_seconds_dataset,seasonal_k049,49,0,1,7397147,-1.0349843970057229e-07,0.704383527151979,0.7043835271519867,0.2758965307682681,23.51385498046875,3670140.0010853135,0.49615615332307356,0.0001723659818924408
wind_4_seconds_dataset,seasonal_k097,97,0,1,7397147,-7.12514225065339e-07,1.227808757009373,1.2278087570095797,0.43169709837866166,40.34305191040039,11151305.205618795,1.507514343789409,0.0005237145369332983
wind_4_seconds_dataset,seasonal_k125,125,0,1,7397147,-9.235419649809344e-07,0.9985683370709738,0.9985683370714009,0.3445268366181693,20.718547821044922,7375981.719352412,0.997138723801543,0.00034640867408352547
wind_4_seconds_dataset,seasonal_k161,161,0,1,7397147,-7.334879748704973e-07,0.9642284537116084,0.9642284537118874,0.3477991547789102,18.7303466796875,6877397.642746634,0.9297365109476172,0.0003229929640848122
wind_4_seconds_dataset,seasonal_k201,201,0,1,7397147,-4.0364703884114453e-07,0.9490814072058207,0.9490814072059066,0.35672515033451185,15.942987442016602,6663020.974037746,0.9007555175039439,0.00031292488902884405
wind_4_seconds_dataset,seasonal_k301,301,0,1,7397147,3.7649345553968936e-07,1.3165040541391102,1.316504054139164,0.525892075622759,20.115291595458984,12820608.870896142,1.733182924564855,0.0006021124087466607
wind_4_seconds_dataset,trend,-1,1,1,7397147,40.50202386756491,35.08570924879818,53.58564108844831,40.598969533234545,128.42054748535156,21240322724.448254,2871.4209308599998,0.9975393530026656
wind_farms_minutely_dataset_with_missing_values,seasonal_k005,5,0,339,142832387,3.919856348321686e-08,1.2801417686491994,1.2801417686491998,0.41239236784835553,314.55999755859375,234068423.56718677,1.6387629478403016,6.833342600552592e-05
wind_farms_minutely_dataset_with_missing_values,seasonal_k013,13,0,339,142832387,4.4143709795781284e-08,1.618718491885364,1.6187184918853645,0.44130965304397496,226.39845275878906,374256498.61511785,2.620249555971629,0.00010925962744335128
wind_farms_minutely_dataset_with_missing_values,seasonal_k025,25,0,339,142832387,-9.54112271498668e-08,1.875913273980288,1.8759132739802904,0.5058968839256195,210.2237548828125,502634398.813705,3.519050611495452,0.00014673799214659755
wind_farms_minutely_dataset_with_missing_values,seasonal_k049,49,0,339,142832387,-1.7522055810589134e-07,2.5603542960535637,2.5603542960535695,0.7197111574199437,293.2381591796875,936325446.7216389,6.55541412131997,0.00027334881252053504
wind_farms_minutely_dataset_with_missing_values,seasonal_k097,97,0,339,142832387,-4.766244535204514e-06,3.7917945596734626,3.791794559676458,1.1450658842238688,333.199462890625,2053602065.1063602,14.377705982791985,0.0005995241161628135
wind_farms_minutely_dataset_with_missing_values,seasonal_k125,125,0,339,142832387,-6.8292654799417946e-06,3.0465572070664533,3.0465572070741076,0.9758889059206911,209.8497314453125,1325700344.8120537,9.281510815975187,0.00038702207259370855
wind_farms_minutely_dataset_with_missing_values,seasonal_k161,161,0,339,142832387,-6.217820348390124e-06,3.1817083269811537,3.1817083269872293,1.0724764360237862,191.4906005859375,1445930515.2580032,10.123267878019872,0.00042212180681070697
wind_farms_minutely_dataset_with_missing_values,seasonal_k201,201,0,339,142832387,-2.9178506078973066e-06,3.3560940976743736,3.3560940976756424,1.1755385768482833,184.841796875,1608773678.8885458,11.263367592453283,0.00046966188548885196
wind_farms_minutely_dataset_with_missing_values,seasonal_k301,301,0,339,142832387,1.3782030145545078e-05,5.029448407282033,5.029448407300916,1.8320473983796026,218.62286376953125,3612995403.5689664,25.295351281701723,0.0010547700125695027
wind_farms_minutely_dataset_with_missing_values,trend,-1,1,339,142832387,67.22059840802471,139.20697088456257,154.58715856496096,67.40604785760898,1417.2138671875,3413292632186.656,23897.189593188385,0.9964692202482585
